"word","count"
"“Winning",1
"thegreatuniter",1
"Dem4Hillary",1
"nigger",1
"similitude",1
"xDJBQ5iEWi",1
"Supporting🌟The",1
"plagada",1
"CGdADzk3hp",1
"kaiOysislw",1
"Reaching",1
"worthless",1
"btOR2WGt3J",1
"TjyYqbxcCn–",1
"AD7HggEEN2",1
"akaRachelGothia",1
"LshmvN9VM8",1
"BennytheKite",1
"locals",1
"N4869Sc09Y",1
"0Y8hTEDZd6",1
"nE7vQ5eHVr",1
"uE3dYNNFSh",1
"🤔😐😒",1
"ag7k9b1sZc",1
"EFqnnCVn5R",1
"rpVQ5SG5UQ",1
"mKEjoYiOU0",1
"schlimmste",1
"X0Byp9w5av",1
"Consider",1
"udivNiVM1k",1
"KKazmierczakK",1
"NYvalues",1
"blessed",1
"JtxpO4IuEP",1
"RsrdxxkcMK",1
"Incompetents",1
"Nasty",1
"PhotoShop",1
"fX9bfCvv4F",1
"qsDp2P6tKm",1
"CNNEE",1
"DRRRROPING",1
"essencemag",1
"disingenuous",1
"matching",1
"NARAL",1
"nellyisabel",1
"J24lkTZgS4",1
"swallowed",1
"paulinepark",1
"extravaganza",1
"7oZFK6BXP8",1
"PfQ2qQBqNw",1
"FsALb6yJHJ",1
"electionyear",1
"l❤Nebraska",1
"ShitizensUnited",1
"6MGvZY8duP",1
"berniesanders2k16",1
"g8BjhdHnsp",1
"3QPTZ0IGD9",1
"i4CG0fsyBq",1
"decimate",1
"republic",1
"licks",1
"suarez",1
"libya",1
"nanny",1
"AChfOTIXXm",1
"Berlin",1
"heresy64",1
"ZrdWkQLL9B",1
"Palestinian",1
"Libel",1
"au8bzUV8ZE",1
"3sfyqqbVpu",1
"socialists",1
"gopcrapola",1
"Named",1
"gotthe",1
"Vd0FYuUtuu",1
"partly",1
"5VCYnpyuDf",1
"LESBESIAN",1
"WeIAYAQmFy",1
"FZfzNQHS17",1
"0PjXNJMY2i",1
"IwselwmEfR",1
"R0ND07SF0c",1
"alsharpton",1
"shoving",1
"11SBiase",1
"6mos",1
"QrX3Oce4hl",1
"8VXfZefMy2",1
"pgPJlgnzyS",1
"vusKoanMYc",1
"MotherJones",1
"banklick",1
"nevada",1
"Deliberately",1
"deliberately",1
"pasión",1
"qeXnrSLI5p",1
"nmzn946sER",1
"gettothepolls",1
"0PmShSbHT3",1
"Parole",1
"meetings",1
"Parody",1
"slmangels65",1
"KevBCzFAJL",1
"Push",1
"PUSA",1
"Pure",1
"PUNK",1
"piersmorgan",1
"MANIPULATED",1
"Puck",1
"zBw3ejAFK6",1
"Counting",1
"counting",1
"PTSD",1
"loudmouth",1
"approached",1
"A6xJP3CO2o",1
"ABC7Chicago",1
"goodgangs",1
"ySEx5NJbYX",1
"CWC7…",1
"wWNWxiFLFI",1
"Moving",1
"Psst",1
"ascend",1
"DMdJlfgymT",1
"2Q43s3hkPt",1
"passantino",1
"x4jSVyFout",1
"pSORm9yM8x",1
"DcsGb132IA",1
"prop",1
"Prog",1
"Capitalists",1
"BCywan",1
"‘Disturbing’",1
"musically",1
"Pray",1
"Clinics",1
"surrounded",1
"Skeet",1
"j3b8m6QDKG",1
"Instill",1
"Powell",1
"VL2DGRvd7D",1
"invented",1
"🌟🙏🏻✌🏻️…",1
"phGy0lXtYT",1
"Moveon",1
"MoveOn",1
"moveon",1
"BruceLeshan",1
"z6oZrkLCDx",1
"posy",1
"port",1
"POPO",1
"Pope",1
"POPE",1
"Gotham",1
"Pols",1
"whomadethis…",1
"PITTING",1
"poco",1
"0BrNrTfUEW",1
"N77c0LXO3q",1
"shutup",1
"petrified",1
"poopsquad",1
"demolish",1
"efforts",1
"skate",1
"Sarandon",1
"ImWithHim",1
"joerogan",1
"interrupt",1
"WcqKQUX9ZQ",1
"xggUbFPJbb",1
"plot",1
"parent",1
"PLAY",1
"Parece",1
"YIHSfOADxy",1
"OhTJe0KCAH",1
"5lii2sddCT",1
"disciples",1
"dosent",1
"pardon",1
"penthouse",1
"D1lIxwoZrg",1
"perdón",1
"1QRF7YKhhc",1
"peiling",1
"gotcha",1
"LDmE0GJLCA",1
"Criminals",1
"Daniel",1
"D2FoPE5v2D",1
"3cYznUdg3a",1
"ColinPowell",1
"SM7ttMS5Br",1
"idolizing",1
"PISS",1
"lwHbY8Tg4d",1
"jiZJVYeAHL",1
"pink",1
"pill",1
"pile",1
"2Oa4T4QCmG",1
"31gWUw3wPm",1
"Johnatsrs1949",1
"tTAbiFsvOQ",1
"T5svYomUpi",1
"OiIRqrh1M9",1
"Phil",1
"danger",1
"DANGER",1
"Supporter”",1
"Hn3a4iyhoR",1
"CaptainAmericaCivilWar",1
"lP79t6xYNP",1
"taRNUoVUbb",1
"Ofcourse",1
"‘unhinged’",1
"ITvEjcTa0E",1
"HOP0UGvFlA",1
"QRo7jWPuBR",1
"r8bGfBxE4J",1
"MarkRuffalo",1
"mB3VdTOxJm",1
"Secure",1
"BigGucciSoos",1
"secupp",1
"Pfft",1
"Daneel",1
"Nx4ywHekVm",1
"ubu4lcR9fw",1
"mhB3r9PZSK",1
"accepted",1
"Zimbabwe",1
"PETE",1
"PERO",1
"Pero",1
"Specially",1
"ડોનાલ્ડ",1
"hiding",1
"Penn",1
"pees",1
"PEES",1
"peep",1
"Peas",1
"peas",1
"Rolodex",1
"KgZ67XvVsh",1
"TheDecision",1
"j54PTsFAWR",1
"s0eFm4mE1F",1
"Eerste",1
"ElectJohnMcAfee",1
"Mw4XC7E4Fp",1
"dances",1
"PDF2",1
"diario24horas",1
"repostplus",1
"RepostPlus",1
"a2EITkm4t1",1
"ZrJL4VxcKp",1
"Z4lMcznk0R",1
"cabildeo",1
"Rogersj1980",1
"tqqhIaa1q4",1
"SECRET",1
"IhS8g3KY7w",1
"dYeyM8zQaF",1
"vGGJxzg4G0",1
"2ANLryvA8y",1
"audio",1
"AUDIO",1
"GRIFFITH",1
"Awareness",1
"Nurses",1
"zfSZibtlUe",1
"briefly",1
"Paws",1
"pawn",1
"pave",1
"Paul",1
"PAUL",1
"Pato",1
"Past",1
"PASS",1
"paso",1
"park",1
"Continuing",1
"pant",1
"pana",1
"5C4D53wUVY",1
"pals",1
"pall",1
"pain",1
"PAID",1
"Page",1
"pact",1
"Pace",1
"s3i5ezLg2b",1
"lUuys5jqOM",1
"K3o3exPfv0",1
"9ACTjTP5i0",1
"KellyannePolls",1
"n0kqtJtFjN",1
"0rvFw2mRIc",1
"SECOND",1
"M7ULqmq69o",1
"eUoPCy9PhT",1
"hidden",1
"HIDDEN",1
"QuRfjqqS1x",1
"PXDevkD0Pf",1
"vuVKVeJaIy",1
"13QUx0tsh5",1
"xAabR2tTDG",1
"CAIRNational",1
"B7XmiT3UxG",1
"yczppf4LDV",1
"wFvi6nbLTk",1
"VWIWRqIFz1",1
"WqMaLmku17",1
"AHOLES",1
"l8yNUF02mB",1
"mouths",1
"7244",1
"Joyce",1
"cmBHG3trpv",1
"InOurSmallWay",1
"Zii0Y1CiTP",1
"fantastic",1
"Fantastic",1
"HowMuch",1
"DennisDMZ",1
"roywoodjr…",1
"narwhal",1
"oIxAQkhoHI",1
"Asinine",1
"GxF6SDvB80",1
"SJR39",1
"xldIumrnV7",1
"pq0yKNXN7y",1
"OximityPolitics",1
"whichparellel",1
"defendants",1
"WonALL5",1
"kJ9YoQYjND",1
"😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1
"furniture",1
"55440",1
"MakingAmericaGreatAgain",1
"swallows",1
"ozzy",1
"3g0Ugi1jPD",1
"Wurzelbacher",1
"jouir",1
"Ferrera",1
"lusciouslindaw",1
"fZQKjgG69i",1
"ChrisSnyderFox",1
"USATrustTrump",1
"ssaammconnor",1
"Thomascolonna1",1
"están",1
"1XurNDZzZB",1
"symbolizes",1
"hVMURJBbHf",1
"0AnH0ggsKR",1
"perform",1
"Perform",1
"owns",1
"OWNS",1
"famoSKcBld",1
"wsOWWDDvpY",1
"child’",1
"autobiography",1
"DFgrEf3Oak",1
"y1EURhStoX",1
"darwinleuba",1
"34uTNeC7hJ",1
"oval",1
"ours",1
"Ould",1
"Bost…",1
"SoWhat",1
"gxwHa4zHo6",1
"mapoli",1
"opL324dvJc",1
"JSavoly",1
"YFOGuaFNpc",1
"dPZMzLDXQO",1
"7vXGfT9ty0",1
"utgSVTM6VL",1
"him‼️",1
"Alcohol",1
"Diariodemexusa",1
"aca…",1
"qgb2jq6NSA",1
"jones",1
"jSskr4yF0Y",1
"cbsOUQEnyV",1
"fantasies",1
"jzafxRreby",1
"University",1
"Tn92J5tpiC",1
"arguments",1
"G6NEtfNKRg",1
"PreetBharara",1
"мультика",1
"KatiePavlich",1
"preacher",1
"BlackTrump",1
"radiokiskeya",1
"turnout",1
"DIN16Q8G7O",1
"oppo",1
"incapable",1
"Jokes",1
"Joker",1
"joked",1
"A7CaFzKjpV",1
"controvertidas",1
"CELEBRATING",1
"AxG5u0m18a",1
"NOWetbacks",1
"Sargon",1
"Ooze",1
"ReportersRoundup",1
"r84KiZkSDP",1
"Oops",1
"tRseMrJqW7",1
"overweight",1
"QFF3xMI2p2",1
"mediaite",1
"Mediaite",1
"domesticissues",1
"Hillbotz",1
"dammit",1
"lasvegas",1
"cv3Nl6h1gF",1
"tellYou",1
"JohnF",1
"LyinTED",1
"Lyinted",1
"19Ir25VOpK",1
"1PRRKS3Ofy",1
"Omen",1
"8UnqjJPLLH",1
"VAYmmASYy9",1
"bandwagon",1
"xkx80yCZZp",1
"gRjCPh7aQA",1
"dKwjgoADIt",1
"freemarkets",1
"🚅💨💨",1
"mjmbusiness",1
"FBIPittsburgh",1
"NU9b70QT4y",1
"NCbcyPQSmp",1
"muestra",1
"international",1
"Lv2BNCq13V",1
"DIFERENTES",1
"😭💃🏻😭",1
"a75XQWVwLN",1
"constantly",1
"climbed",1
"RonKaufman",1
"zso6OS0ns9",1
"mR9ti9x3ty",1
"climate",1
"Climate",1
"IT4K8LiCNz",1
"boatload",1
"erhabii41",1
"sleeps",1
"3vNuJGzwmn",1
"5sfGxweRzv",1
"DCestb",1
"ohwk",1
"XMpxps9Xeu",1
"1nZMLvQHSp",1
"punditing",1
"Ohhh",1
"DJTrump2016",1
"Furnishings",1
"réel",1
"xfG5TnkqkX",1
"itsyourvote",1
"OwGOdgBOVE",1
"fueding",1
"Tolerance",1
"MistervDanny",1
"presencia",1
"گئے",1
"wT8BmFaYg8",1
"Goo…",1
"9MguQ0TjVI",1
"jOO6vg0Bv7",1
"SLEAZY",1
"sleaze",1
"Sized",1
"c5YXHRvZ0k",1
"qv47NFCM5j",1
"OlsJRZMMBv",1
"RgMxhVz1sA",1
"anActul",1
"G742aB97jW",1
"CLwxiG0CLV",1
"amendments",1
"NeverHappened",1
"4yrs",1
"nSWalnNbO4",1
"odio",1
"odia",1
"Odds",1
"CaliforniaGOPConvention",1
"IegsYzfOSQ",1
"GringaLatina",1
"Individual",1
"individual",1
"mrstevenallen",1
"TLwN5LT3DD",1
"StretchPantSuit",1
"rxRsI3Tq8R",1
"conceived",1
"butchered",1
"NEVERTED",1
"neverTed",1
"DAMASK",1
"z6vpWoxf7M",1
"Gladly",1
"obey",1
"Blklivesmatter",1
"CLOWN",1
"Clout",1
"cloud",1
"clone",1
"mkZqR2TRcb",1
"OANN",1
"FA3bQdQrax",1
"Vt4ZUz7VVB",1
"s6KMNWnc6S",1
"RealSportsHBO",1
"incoherently",1
"WCV6t8d9Qb",1
"Detrocker2264",1
"3hnL3kVesJ",1
"DefeatGOP",1
"2016presidentialrace",1
"Biafra",1
"vWJZ4lzbfs",1
"sites",1
"RFoxmKfhpJ",1
"lvphillies08",1
"oq0g1zCHlx",1
"aggravation",1
"k…",1
"Readers",1
"Rglq7qyyhr",1
"4CTUNuFBEa",1
"travel",1
"exploits",1
"CROWDS",1
"Qj4ESGI4Ae",1
"TELLING",1
"nether",1
"credence",1
"J6cHmd18bY",1
"SOOkWCTj8e",1
"zJUJcJ2siX",1
"VGLLSESMcW",1
"Degenerates",1
"outdated",1
"SandraALTX",1
"74JcLmCusN",1
"H1hQgx5n2n",1
"LGBTQ",1
"Z3QUtqFyLJ",1
"hhmRa3Q09n",1
"climb",1
"v4ZrMo4kly",1
"F2YsltVMos",1
"trashy",1
"HkJwIEFhK1",1
"CLICK",1
"Click",1
"Shillary",1
"Sioux",1
"qzZyBMtQxJ",1
"StopHate",1
"Crosse",1
"Correspondents",1
"correspondents",1
"whiteGenocideTM",1
"WhiteGenocideTM",1
"Yaejuns2er",1
"eGQBNj9j3I",1
"sinds",1
"tP9f8afbfr",1
"4W9KbFT1BC",1
"hurdler",1
"85B3EdUZXx",1
"0Peq6edxpp",1
"😋✊💪",1
"explodes",1
"8YlP9H0e5e",1
"lDzH7wQ8Tn",1
"DeezNuts",1
"XpIHQ2pSwk",1
"4DMr4G9NSO",1
"YPn8LKeW7Z",1
"7eCvKRIW1a",1
"qItDJLQkv1",1
"Sim87",1
"Y2G4wvVW8l",1
"NeverHRC",1
"Varney",1
"auntiejul",1
"tKo3ryTmLT",1
"jyq3opiYe3",1
"announcing",1
"hKVF3shp98",1
"tatyanaali",1
"XADk2zvJRZ",1
"pT5AfW9oxO",1
"Cronie",1
"✝🇺🇸",1
"yczppfmmvt",1
"nuke",1
"NUKE",1
"Nude",1
"EEMJGWCKv8",1
"x5…",1
"Herald",1
"CLASS",1
"CLARO",1
"Clara",1
"DonaldTrumpisanAsshole",1
"POLITICO",1
"politica",1
"Sigue",1
"sigue",1
"Deadspin",1
"4her",1
"OD3gAWvyRb",1
"s9Q6qy1t2w",1
"xxnE5ZqTgB",1
"MarkCandler",1
"I9z4O776oO",1
"ablegler",1
"kPLxvzOK7C",1
"Zcra8UKVHd",1
"make…",1
"siege",1
"hillarys",1
"elmqI348xO",1
"imperialismo",1
"wishful",1
"assez",1
"U7qubfSDs3",1
"MathiasAsk",1
"WhereistheStateGoverment",1
"zqii1PK8B3",1
"E2FcJtmzuJ",1
"Democrat4Bernie",1
"VisvyaNews",1
"GAPQBw9z9Z",1
"emailserver",1
"thecaptain1701e",1
"tradespersons",1
"designthinking",1
"note",1
"norm",1
"NoKo",1
"hB7OzesX06",1
"kDBXr5iNwW",1
"V2NtNXrtH3",1
"Wisdom2Masses",1
"MEXICAN",1
"mexican",1
"MZxglG8jaT",1
"indigenous",1
"4XUK0iTtGh",1
"Joseph",1
"AO0CEsQv8y",1
"JamesGherardi",1
"Janiel",1
"2Gm6Ax03gu",1
"PRIMARYDAY",1
"tracks",1
"Atheendar",1
"goyalsanjeev",1
"HillaryLiesMatter",1
"prohibits",1
"HUUUUGE",1
"dominated",1
"elqsoHxHHj",1
"pourquoi",1
"LosLobosBand",1
"jimkalm",1
"muertas",1
"Y3tTydgtIm",1
"Judicial",1
"O8qqxt3hRD",1
"markets",1
"tycoon",1
"Stvzbnk",1
"WAxDRXh4EG",1
"‘I",1
"Calculated",1
"‘9",1
"YG6N4iJl0l",1
"‘3",1
"35xXaPbNXW",1
"RobDew",1
"tvrdDOGt5Y",1
"8AWUx869W3",1
"CONCIDER",1
"nije",1
"kfqMKoW4z1",1
"Bathrooms",1
"NICE",1
"Michaelmrw",1
"hzYPKSY6eK",1
"resources",1
"symptoms",1
"7SThOqHeyy",1
"duranduran",1
"kertaa",1
"sinners",1
"robbed",1
"fx78sxXPkc",1
"oYpUYJmpKI",1
"cruzcrew",1
"zR7pDMw4CK",1
"legitimacy",1
"ASIDE",1
"Asian",1
"23AL4lT4dy",1
"Our4thEstate",1
"orlagcarlin",1
"S3rSoLgWhX",1
"ecuavisa",1
"PiCHfmx8nb",1
"ashes",1
"Office",1
"x6DQKXM3…",1
"Q1xbWfQ3Jx",1
"tWg…",1
"corgusa",1
"ness",1
"fRpLH8RrVe",1
"nero",1
"zygRfSbwCu",1
"neon",1
"FQmnB2G7kZ",1
"negs",1
"FW6OTYbq9D",1
"NEET",1
"appreciation",1
"Ql4hGa3961",1
"qDslEbkBJ6",1
"xWqruHlq1A",1
"R4QeplZCgo",1
"nDNZ",1
"entertainment",1
"season",1
"feeltheburn",1
"unqualified",1
"millennials…",1
"sqlevayUlI",1
"Norfolk",1
"NCLR",1
"IuUqekXLL7",1
"manufacturing",1
"BDELrD2ISh",1
"gR8pttd8Yu",1
"nxEBKvgMqf",1
"trouncing",1
"Curious",1
"HURTS",1
"UsborneDarla",1
"hurry",1
"offend",1
"GsL0MTPvlj",1
"nazi",1
"sneaked",1
"NATO",1
"NASA",1
"ElisaMorris712",1
"abRjW4cJxF",1
"NAME",1
"DY90Yp0y43",1
"Deepthroats",1
"nada",1
"F9kKjPeNRn",1
"570KLIF",1
"rBcdQNvxW6",1
"stupider",1
"Hunter",1
"Mouthpiece",1
"mouthpiece",1
"missing",1
"restaurant",1
"dWKkts9nar",1
"7jggQjsqPN",1
"Owj3p2dwYO",1
"REMOVED",1
"racketeer",1
"Divisive",1
"Fabulous",1
"Potter",1
"Flashback",1
"andreajmarkley",1
"Source",1
"u4T…",1
"Sabrina",1
"FiltracionesTTIP",1
"financier",1
"BernieDropOut",1
"hunch",1
"stadiums",1
"26RuZJhkPm",1
"financial",1
"Humor",1
"L0TXqwtL2J",1
"60E36MPIf0",1
"WhiteNationalism",1
"B0MCvZORO2",1
"sealed",1
"yBdUo4kXZy",1
"Human",1
"Turkey",1
"G11PE61BiY",1
"Muerete",1
"ukDvzVfhB0",1
"juliemason",1
"Criticized",1
"RoL7vfyH7U",1
"SXbVVy5XIe",1
"QlwWBs1f0a",1
"kMmIkSVxHX",1
"500K",1
"shove",1
"Shove",1
"Shots",1
"whitehouse",1
"rappers4",1
"RIFa1vNLZg",1
"alcolica",1
"shock",1
"Kcf4SVHSjB",1
"bigbabies",1
"Sources",1
"njd8FFXcPn",1
"hhWXwxkcvo",1
"jebbush",1
"Rantdog",1
"nTWkCgBL7W",1
"DennisPrager",1
"Unstable",1
"zYt8nzZ2…",1
"Knowledge",1
"KNOWLEDGE",1
"I75u8ZjcT6",1
"perverted",1
"xrugve",1
"myth",1
"U0yS8letPU",1
"leftovers",1
"dfbXLrIcEk",1
"ohululu",1
"ZsHlYKkLru",1
"5cZrfUiIAH",1
"fSgpKjwk2q",1
"2N8IklrHpC",1
"scunews",1
"HARRISFAULKNER",1
"nuk6Gf2C1e",1
"vnJFaAR9iK",1
"K6cqUpuQ6g",1
"xFVlmSaBks",1
"samchemofr",1
"GOPCAConvention",1
"fuzQo5BjIS",1
"e1pfo5wiXs",1
"theIRSC",1
"Bullsh",1
"criticisms",1
"TheOneSHow",1
"ships",1
"jZ9YVDmKqf",1
"Shift",1
"Muro",1
"caseyliss",1
"mule",1
"auchic123",1
"FeeltheBern",1
"FeeltheBErn",1
"uFwFJdstn4",1
"MetaphorMirror",1
"SixvFNho65",1
"harping",1
"xulqkrbVbd",1
"hungry",1
"V60OHHxBKy",1
"A10Sklor3t",1
"TrumpMorallyCorrupt",1
"DistantOcean",1
"manner",1
"thoughtfully",1
"MSNB",1
"lickers",1
"1zRk4U6WWH",1
"Hubby",1
"aGBp2GvNWk",1
"ykk7jjWKm9",1
"endorsmnt",1
"787FirstClass",1
"Stealing",1
"LvQSScvQ83",1
"R50jKyGgnT",1
"backyard",1
"vzuPmdIKgE",1
"shell",1
"Shell",1
"jcycKvhbqX",1
"SandersforNC",1
"project",1
"BernieorBust",1
"f0Do1SkpSt",1
"arsen",1
"Owned",1
"owned",1
"RX0UvBpzeV",1
"XAxnQ8xXC6",1
"Dakota",1
"shanepa",1
"iWklBffSiB",1
"jzpGn4OXJT",1
"9Wzm4Un73G",1
"tienen",1
"Levin",1
"MOST",1
"lever",1
"sliding",1
"echan",1
"moot",1
"moon",1
"mona",1
"pweOl62hB4",1
"pcUY8MiH4U",1
"lighting",1
"mode",1
"Leute",1
"JeffreyLord",1
"HillaryTookOnWho",1
"icantwait",1
"financials",1
"Financials",1
"maniac",1
"JeffPaulBradt",1
"Nicole",1
"CHOOSECruz",1
"shark",1
"SHARE",1
"4FbjcT7e4K",1
"SHAME",1
"Shall",1
"bounced",1
"welcometoleith",1
"cRGMySVs90",1
"CICfronGYC",1
"iflwB66nGQ",1
"stopthots2016",1
"plznohillary",1
"z9cxbtS7gC",1
"unjtGvQa4n",1
"michsamuels",1
"ezraellison5353",1
"announcement",1
"😉👍🏼",1
"lKJFc6NHoO",1
"Yp0PRJqYco",1
"Zn5pDDFxfI",1
"armed",1
"manera",1
"HvI17fNTmG",1
"endorsers",1
"lxr8zUFURx",1
"Rolling",1
"thirdparty",1
"P5GYcaKlcS",1
"miwx",1
"Robdang3r",1
"XelYxnUOD0",1
"miri",1
"Mira",1
"NCQ6i5nMay",1
"E5pgWI8nLF",1
"Milf",1
"milf",1
"mike",1
"Mika",1
"TeacherAppreciationDay",1
"aBryGpWaSn",1
"Mick",1
"Hayakawa",1
"mentiroso",1
"SocialMediaEngagement",1
"oJbUIkue8Q",1
"Accomplished",1
"pension",1
"Owens",1
"ZSW5DrtnXF",1
"educate",1
"Moneyman",1
"zOX7bF8cYr",1
"w9x5b2tiC5",1
"el5icBV9Lh",1
"o8VLTEiAKN",1
"regressiveleft",1
"TomiLahren",1
"IndianaPolls",1
"Journalists",1
"IndianCountry",1
"LgCjRRdckw",1
"e6ninJ6uxi",1
"em1TTMLTZt",1
"Mets",1
"menu",1
"Todella",1
"Mena",1
"melt",1
"pompous",1
"lXUMutTxSd",1
"meds",1
"meal",1
"CruzBots",1
"CRUZBOTS",1
"Cruzbots",1
"brianr7778",1
"restoratio…",1
"Nicely",1
"Glp3D74dUc",1
"packing",1
"LibertarianNate",1
"shrine",1
"revisit",1
"loathed",1
"leith",1
"pm8b1ofNju",1
"45Th",1
"45th",1
"bGK81UKCaX",1
"BZ8XSCpWQE",1
"Mayo",1
"May3",1
"catielazarus",1
"math",1
"MASS",1
"Mask",1
"d4vJymHWym",1
"mark",1
"mano",1
"mams",1
"mala",1
"mais",1
"mail",1
"yHXsaMW86m",1
"kTEiuCBYnr",1
"Bribery",1
"legit",1
"Legal",1
"LEGAL",1
"Imágenes",1
"sabe👌",1
"7kFW4BMejq",1
"Lefty",1
"proverbial",1
"VolbyPrezidenta",1
"K7mwwqEBQM",1
"unpopularity",1
"poster",1
"Posted",1
"sotrue",1
"jhAgYXX8O0",1
"CvwIooe1RO",1
"leela",1
"CarbonatedTV",1
"X4I8TEFtoq",1
"TrumpsCleanSweep",1
"oSis27UpvN",1
"qcfFMBYFQV",1
"Internacionales",1
"a2AgRvh8Ku",1
"Pv2aoHmWzA",1
"jaxtzDR2kq",1
"4213",1
"plasticsurgery",1
"gWeTj8q7KY",1
"FIORINA",1
"F68cKhdXZ6",1
"leche",1
"bitching",1
"golfnut332",1
"0hyI7ZBeSp",1
"UNTVLife",1
"Morrow",1
"rLE6rNxuz1",1
"SAqDEQUL19",1
"estera",1
"amkc6do5yw",1
"4xDyj4yz83",1
"esteem",1
"LEAVE",1
"Least",1
"Accomplishments",1
"2Pac",1
"Leaks",1
"Leads",1
"Player",1
"DealingWithIt",1
"proposing",1
"SUPERDELAGATES",1
"euQrWItWVY",1
"VmY5DwCfQH",1
"solving",1
"5dk4c5GdXN",1
"Authorities",1
"Bmf4JnIToz…",1
"GOPRIP",1
"la…",1
"nearing",1
"populations",1
"cIiJptfdor",1
"marital",1
"PjqqEdBYfI",1
"CHueyBurnsRCP",1
"unscathed",1
"tTvM0ercvY",1
"mHUMcmEYUJ",1
"FrencLindley",1
"5prcKhx5zS",1
"Nevereverhillary",1
"BUILDTHEWALL",1
"estado",1
"VJ9vKRpxvn",1
"Mormon",1
"remotely",1
"crand459",1
"LYsbnkRE9f",1
"aEhgdNisl8",1
"r511lPn1Ay",1
"6g1Whowv2n",1
"ebony",1
"COLLUDES",1
"EpiphanyOnWallStreet",1
"o1CDy8IaRP",1
"dooper",1
"payingCAThugs",1
"aquí",1
"LadyTetta",1
"iCgxUZx9WL",1
"REMAINING",1
"EstoyConElla",1
"HFt7YV2Uc2",1
"LUCK",1
"bender",1
"CHANNELS",1
"shaming",1
"PressPlay",1
"oZP1DMoBav",1
"dZqhPiE8Y2",1
"UNDERSTAND",1
"Understand",1
"davidkbaugh",1
"YfxYuWTBtY",1
"wb5sDTNuoM",1
"insensitive👎🏼",1
"“Donald",1
"doomed",1
"Vue0PBgJCQ",1
"Radio1045",1
"XN6cezoIxy",1
"protestar",1
"protestan",1
"IeQ1OcmIe5",1
"Bigfoot",1
"Alphabet↳ Time",1
"uUJbxS5ltd",1
"vbE2i7rOfl",1
"inspire",1
"beewalks",1
"CrookefHillary",1
"MPo7yyq9fZ",1
"xuTPKD7OyG",1
"BamaLady10",1
"DWZSOlIkq6",1
"LPGA",1
"9tPbkaWNxo",1
"“Demonstrators",1
"fBpRTZsocT",1
"HillaryTheHypocrite",1
"iTmLZglo3B",1
"lord",1
"LOOK",1
"LONG",1
"hO3QYcI1O7",1
"Loin",1
"AnonymousNewsHQ",1
"2cnd",1
"humble",1
"SYsAxmDEBU",1
"mrZUeBObPN",1
"klmqH6Jcru",1
"Humans",1
"vhKFsWKtT1",1
"MTzDBrtvya",1
"experienced",1
"xIUmJI1ucl",1
"4DZGzEXQb8",1
"HV1EV8ilda",1
"RDTGfKgbmi",1
"alivitali",1
"हूं",1
"sociedad",1
"vpqDcxwfZe",1
"9N2AoLMxkQ",1
"ADfLkp7IeB",1
"bDbho5KUSQ",1
"tidies",1
"7TVzVnxdp4",1
"uYlxGFhyTn",1
"skcueAVcHo",1
"RealTheBernIsOn",1
"UIc6flOx3Y",1
"uZJt64sgjk",1
"4v4NYlVYSW",1
"Zilch",1
"fishes",1
"YSzU0VHcrR",1
"Inspiration",1
"inspiration",1
"lite",1
"Liss",1
"lire",1
"xyTCuS7zFn",1
"N43BoszcXo",1
"LiKE",1
"alassad",1
"ligg",1
"lift",1
"Life",1
"lick",1
"Libs",1
"Socialite",1
"lj17QJNtMn",1
"NPnQlEtBZZ",1
"PROJECTION",1
"Projecting",1
"projecting",1
"AMAHn5np5b",1
"WholeHeartedly",1
"Caveman",1
"adeudan",1
"HillarysMen",1
"WillieGeist",1
"Umhr6hMnvs",1
"quoting",1
"scariest",1
"precedence",1
"Imwithhillary",1
"IkOjzHIXik",1
"JReibpv0V6",1
"applaud",1
"CrushTrump",1
"oy5ZDAZEIq",1
"Lest",1
"LESS",1
"arselickers",1
"Lena",1
"IndianaPoll",1
"leid",1
"Leia",1
"wi4RsUXhjx",1
"solution",1
"leaf",1
"LMKTeSeMU6",1
"dumspirosperoSC",1
"5vDGGf9We8",1
"RU5o…",1
"circa",1
"circus",1
"driving",1
"GgSqMkrGJz",1
"I2nTE7PJik",1
"ajp1753",1
"Rn2P3VGOW6",1
"VastRightWingConspiracy",1
"youths",1
"FoxNEWS",1
"NFJOjIIHjy",1
"5tRXroAApz",1
"NebtaskaPrimary",1
"AMUSED",1
"amused",1
"VAp3P5p1Os",1
"Lawn",1
"lash",1
"laps",1
"LAND",1
"Lame",1
"noYVZ9Gik5",1
"YHTtIHQuP0",1
"vGDg2vlaF3",1
"PaMEEtCEOW",1
"lado",1
"fENTdbR3ew",1
"mE7mI3GYK7",1
"OJaAo2cTkc",1
"Sarcasm3000JustExploded",1
"Cinco",1
"HnQ2R…",1
"Cartoon",1
"L0Div0UzlC",1
"Christmas",1
"au1SU5mrYI",1
"sJLez8iU2s",1
"FZ0VwL7XRR",1
"DIc6ei3ItI",1
"kuMGvBmgAG",1
"totaler",1
"31st",1
"impressed",1
"ScottBaio",1
"BcnDMXfKuX",1
"jrVgbS8GgU",1
"celebridades",1
"3270",1
"JeXHPkh…",1
"4GrhyJLveC",1
"5LNbzhCRQQ",1
"gck5xrptn8",1
"XudfdYiQOc",1
"8tDStpbEIz",1
"HgC4V2KDy3",1
